tau_m_n,tau_m_max,omega_n,eta_m,P_n,N,eta_t,phi_b,l1,l2,kp,kd,accuracy,reach,weight,stabilisation_time
0.7926577670368279,2.227677116146835,1171.2537595159738,0.6175463245317432,134.44840283959348,171.28794145317397,0.8077636899598324,2.67291861388915,0.4201690853779547,0.2909001555955999,158.68333621804834,24.657393168316005,0.9983024266733356,0.7110692409735546,22.110692409735545,10.0
0.8773731981621667,2.2582986067843867,1185.0537886654647,0.6948898063708666,129.44418025046897,130.88756419372234,0.8265322573486702,0.9089454825008907,0.3792839902237597,0.2799857068939501,157.72722021306348,25.335933326427945,0.00021158893830652836,0.6592696971177098,21.592696971177098,0.631
0.760067163381638,2.205311492231264,1218.0397789866747,0.3917733055268491,135.46506268251966,167.23451915852525,0.8270194502317556,8.704972237274859,0.40910030862617097,0.31740488560682,161.61915525587403,25.329808312796672,0.00033781403269203384,0.726505194232991,22.26505194232991,0.611
0.8550257960098817,1.9396948881105858,1214.780151692025,0.8374250924593631,95.36420778493637,86.93842124783275,0.7844984733551856,1.0137464635258269,0.40681383704394336,0.29916358558670797,158.70026083186391,25.10327831288296,0.0006001274490598604,0.7059774226306513,22.059774226306512,0.612
0.7751935756833402,2.0271915696478184,1186.624815901792,0.8995687004380334,109.60499319006522,137.04218081061885,0.7973261182888564,4.861988625410473,0.4183821408692863,0.32273376143312676,161.91775530255967,25.254466253780787,0.00033834773902087056,0.7411159023024131,22.41115902302413,0.59
0.716007354656915,2.0707449074781743,1222.1077807084744,0.8298416729501318,99.02018959752597,103.92546525665284,0.8163304006276874,6.096870053839409,0.39115700208929916,0.31745288812016453,156.6088639313137,25.48271423933656,0.000465454270410581,0.7086098902094637,22.086098902094637,0.663
0.7968073307778302,2.121391577099701,1155.7855109337752,0.453358978417165,101.6000691953749,176.21328168176046,0.8185370453851442,8.682061108359653,0.38315694772367553,0.28655775655156734,158.01988430734434,24.89933823335109,0.14279313665719473,0.6697147042752429,21.69714704275243,10.0
0.8405855039585506,2.035079321422933,1214.2038856040444,0.6564996136514318,101.7557137796962,65.92526752365643,0.8147370786522597,0.9441561813819561,0.3914034601074259,0.29395608162183867,155.7009281393274,24.801685634811875,0.0013405619946886597,0.6853595417292646,21.853595417292645,0.926
0.8747049922776936,2.1300734014055602,1164.1732824892158,0.5807772416635603,124.60148907214587,120.93905390110905,0.8043849140935863,7.928474375652383,0.3950735350454939,0.3187064552603794,159.58041639208247,25.431681659150478,0.0004893778659364918,0.7137799903058732,22.137799903058735,0.627
0.705546652744704,1.970758495467734,1196.7125325080242,0.9116171871556448,108.59374578993076,126.84741671767641,0.7801139656066872,6.192492675270734,0.41049178446386947,0.3141621731501318,158.0389737792845,24.77382462044683,0.00042429440662020905,0.7246539576140012,22.246539576140012,0.579
0.8023120055617895,2.0828237318500786,1181.1996587048136,0.5674574293195597,109.66593824494396,120.48292893781021,0.8036820279378438,0.021017902307934332,0.3994278567892999,0.30729128875393374,156.44527366888693,25.370798430102916,0.0004087425402635736,0.7067191455432336,22.067191455432337,0.646
0.7600309554325795,2.3147951139831413,1241.4013314844544,0.5892541048557156,107.98664747686351,127.61886687895549,0.8267704998845702,8.594747928719876,0.3833313329327958,0.2935943596057683,157.59960268619386,25.04691045688352,0.00038437297877827665,0.676925692538564,21.76925692538564,0.621
0.878725100255165,2.1402573638891003,1163.270050546429,0.9154229290397395,127.18514141917359,198.07882367366287,0.8167422914852797,9.425413071748293,0.40400778545640026,0.2955179654241301,161.96875134773285,25.041111364356546,1.0233520459290357,0.6995257508805304,21.995257508805302,10.0
0.7092305580337768,2.233969671154126,1225.952650501484,0.3464300867563419,103.07099647946156,68.27114899222175,0.7785047287386743,3.9961327148793613,0.3930435576666584,0.2941705735516947,162.41090999716036,24.989833911176913,0.023137719576188102,0.6872141312183531,21.87214131218353,10.0
0.88095256272452,2.2155804424583634,1242.3235747281017,0.36114490937687105,111.82779804327042,168.8310552363587,0.8169999208687008,0.14613111750440982,0.4009167206058339,0.2881905613272592,162.46524999352854,24.73951129791166,0.00022023220891664863,0.689107281933093,21.89107281933093,0.5710000000000001
0.7313522640045514,2.2913789932949737,1198.7064360809027,0.8588381952656432,104.47317463167624,81.3619793376557,0.7852474733221734,8.849333117212906,0.39398139961434697,0.3142775144049532,163.2154664095075,25.52397792554582,0.0004962572686012887,0.7082589140193002,22.082589140193,0.834
0.8250321893442216,1.987404481880898,1184.087193078098,0.8768704830854565,101.63945748639401,108.66466881071648,0.8178879267161024,3.3247452676982703,0.4222456746916402,0.3132559934382197,158.38445458013243,25.390513520641168,0.0003946656857516674,0.7355016681298598,22.3550166812986,0.645
0.724258317731276,2.2428926978223993,1174.3028140003814,0.2941182491403712,120.90520049566874,159.87535331090993,0.830335319453772,9.59557315634675,0.4146485602618145,0.28740767382705434,162.4621751791576,25.079674877385738,0.0002968256071741174,0.7020562340888689,22.020562340888688,0.595
0.8065913630443714,1.9510932960496323,1175.0698643776932,0.7553917236497304,128.61398981945555,129.6017221658057,0.825266460075558,5.100073437473785,0.4213681492629076,0.282762247831042,162.73391817816525,24.80829043475734,0.0002880916618200536,0.7041303970939496,22.041303970939495,0.585
0.7553566547716676,1.9685439958743303,1161.1574995826863,0.5059523707862859,99.15744081520427,61.0632227702327,0.7922573548170345,2.7451950961387186,0.4186727438576339,0.28444695983563745,161.79643092562546,25.143738370260877,0.006621192898767726,0.7031197036932714,22.031197036932713,10.0
0.7273790703698059,1.9375530394236313,1207.3784270875144,0.8517703681610459,125.24153877560113,67.4893736140169,0.8264071088008336,6.237928707756991,0.4039264710931844,0.289317017461469,156.81146366822978,25.375585576316293,0.0008469204827738402,0.6932434885546535,21.932434885546535,0.8290000000000001
0.7829495395856609,2.005749099791417,1157.1806782049555,0.8474952368093673,132.63847620739242,180.62610807673806,0.799970182137398,6.666078507187532,0.41018358178353975,0.30611307285451167,159.19472151542786,25.016039641774533,0.19111063277480322,0.7162966546380514,22.162966546380513,10.0
0.7084284522532348,2.085948778726381,1195.9948402387395,0.41548876019069314,100.04834172211645,194.89843758412567,0.8095503399065735,3.227648364430472,0.39046711112364285,0.29839032078129,161.31043577705893,25.121409981508215,0.17808472631202177,0.6888574319049329,21.88857431904933,10.0
0.8138941231891218,2.261422570998151,1183.5045013521446,0.8122069695631795,116.53117818338933,157.74626454864313,0.8038443418021114,7.888568930029269,0.4127235220751587,0.28384327894349276,160.7687725371527,25.060533021962602,0.00027395646836072987,0.6965668010186514,21.965668010186512,0.577
0.8090936532454551,2.163642402112136,1167.550699381841,0.5965201953014398,122.1965466155114,183.42354947613245,0.7936426127249698,7.910401260223243,0.38919177944405375,0.28401851281913354,156.26178687236492,25.14515674486753,1.0256573296542744,0.6732102922631873,21.732102922631874,10.0
0.7751999975185291,2.182406602417052,1214.4224703019743,0.9247215058349181,111.05720213156458,157.36469142380167,0.7859033675553244,3.464136104549393,0.4245928411429006,0.29746864375686655,162.6050780200268,25.135490143058,0.00026065023127797016,0.7220614848997671,22.22061484899767,0.561
0.8450948486488916,2.2207229124727794,1201.029002218636,0.5945648397856188,100.83885584600995,119.79574082582238,0.784016106907695,3.5002367199567335,0.39820560770815144,0.30159526710032314,161.5000448052634,25.40392374373845,0.00041561261223957365,0.6998008748084745,21.998008748084743,0.601
0.8110680050992887,2.053696888089459,1179.5804257977172,0.733606186131537,116.77046358714114,166.72927052107968,0.8145941801248808,8.473766864386242,0.421988143357483,0.3080726741496871,160.60044195915822,25.32870827219192,0.38902613322555246,0.7300608175071701,22.3006081750717,10.0
0.8179858384848153,2.2676127712087863,1235.899662643584,0.25628728501631237,104.51607325170389,112.82310420861207,0.7821150581577624,7.864641229406796,0.40601317662883707,0.30283710660164603,158.86719197388442,25.48884934621387,0.000695033257041909,0.708850283230483,22.08850283230483,0.636
0.8393624741106668,2.039232884249765,1160.5520920589079,0.9311408637928826,129.38758505942522,133.13115296607282,0.8011988461274323,7.164726992235578,0.38306610237216276,0.2900616043594247,162.87131993122625,25.14655063827981,0.0002782754317613822,0.6731277067315875,21.731277067315876,0.5740000000000001
0.7193172493481612,1.968941140655959,1221.1294060175467,0.6956698526295173,127.79829256349834,106.29685379422281,0.8226110310629534,4.801190503622139,0.4235733089072867,0.28614977376399675,158.7734879954896,25.11099085045139,0.0004508519903393853,0.7097230826712835,22.097230826712835,0.633
0.8308586344682364,1.9424663821507766,1167.3040554900413,0.585581094919578,108.95266829895024,122.82940728947132,0.7985708453287693,7.768423091841166,0.3863145029897808,0.3068935003824531,161.36274732246875,24.982639697093692,0.0004207762957299259,0.6932080033722339,21.93208003372234,0.593
0.8660625184730881,2.225881373794802,1239.7456116128046,0.358318399157472,125.037129862282,96.87235635613527,0.7803854207278909,5.096253640475202,0.3938917754373939,0.3155745270545131,157.04584562567618,25.36254582932373,0.0007386618181484465,0.709466302491907,22.094663024919072,0.642
0.7469326098547701,1.9767191026455988,1194.2221772051848,0.4181429324520084,111.72715312331394,127.17442979749542,0.7931561839198566,9.533221832486882,0.3983115856500676,0.3096256691585515,161.45753998130985,24.77084358189034,0.00047204004895494395,0.7079372548086191,22.07937254808619,0.59
0.8367815971037614,2.323258175710648,1233.62432045917,0.26032129753684785,126.66997745631619,163.56031858551816,0.7800886097443308,6.219300584831177,0.3996236422793556,0.31451249638189516,161.29565597005936,25.343474553633666,0.00032997330763731293,0.7141361386612508,22.14136138661251,0.586
0.7687211579172342,2.2510996257289175,1180.7756100404606,0.6637429175977684,127.5657115145338,195.2027272475381,0.8200864953630719,8.661143998003087,0.3877503666825761,0.31266403917855284,161.29124723257829,24.698988762148595,1.1696915325884358,0.700414405861129,22.00414405861129,10.0
0.8423092902376006,2.036600674772793,1193.5622339070978,0.8198394178500491,119.23404141387607,90.4214627523285,0.8289096687306481,1.2724924231437564,0.4263319496993259,0.31879799513726115,161.22070779104544,24.63571336949329,0.0003243711865168475,0.7451299448365871,22.451299448365873,0.8180000000000001
0.7127041184893947,2.199554833693818,1204.177003140255,0.693436321343527,129.54747625046326,91.86698681423937,0.7973430789357242,5.974202534821919,0.41374269449944057,0.29702005320407243,160.3749080175741,25.35252304132437,0.0008670062570625969,0.710762747703513,22.10762747703513,0.897
0.8000162271868089,2.0447696567401135,1243.1180495580124,0.9062331345716703,106.21504687427638,53.674097790475805,0.793640472197731,1.1848975356688234,0.41627805503413196,0.3166878282890198,163.96788754421277,25.426411626767155,0.0008831896875935233,0.7329658833231518,22.32965883323152,0.863
0.73984769253304,2.2824697040009454,1172.1346250636877,0.48443989049839487,127.56976649375062,65.85419404350002,0.8287614341322249,6.481103852459623,0.4167255598366279,0.29177925646586617,161.44110773287443,24.88352729383713,0.005485032631003742,0.7085048163024941,22.08504816302494,10.0
0.8641057938842721,2.2480715697634053,1159.8378856164525,0.5920285495624196,99.89845276309163,185.17871092452714,0.7990142996174702,9.33985385899734,0.3809713123140021,0.2856066776690728,163.30984205075404,25.188479017328596,0.1060600420893908,0.6665779899830748,21.66577989983075,10.0
0.8327656575869833,2.029539406828942,1185.5614146452415,0.7305452517156857,135.97497575397819,91.53700038331206,0.7925917843043818,2.420732565496169,0.38812961075125774,0.28010027221436035,159.26113304947438,24.90833564046617,0.0004995342583305694,0.6682298829656181,21.682298829656183,0.599
0.8711780745792458,2.2314148987895166,1228.632248054155,0.5075571075426032,133.3759777901663,145.21249597235914,0.789695203435481,2.7031776433801546,0.4046642927377627,0.3230586659654096,161.5301105903295,25.37661380203949,0.0003470254260194142,0.7277229587031724,22.277229587031723,0.601
0.8495523237514007,1.9855653606162529,1200.5658131486603,0.5920025150379306,120.82572445546953,116.56010705486064,0.7824210419153792,8.917290825186234,0.4204408202504203,0.3172616643817755,163.00386555136365,24.582812222569043,0.0003963561236133284,0.7377024846321958,22.37702484632196,0.5680000000000001
0.8303898553628537,2.0840974227043008,1164.868918837581,0.9261020394689184,108.01852460710325,54.06834151057567,0.7997562300043399,1.379642072423304,0.4184889170721115,0.29534292297114073,163.83008442901613,25.504874463754053,0.000761863212557585,0.7138318400432522,22.13831840043252,0.59
0.7330987869604303,2.195210988933046,1179.0462116057065,0.8737393415288592,99.54300925258475,62.275713969040936,0.8320665358910103,8.0338887344179,0.40662590251085595,0.28131362235029983,163.8607873514032,24.8741724064486,0.0004479549474039862,0.6879395248611557,21.87939524861156,0.8320000000000001
0.835592762366571,2.3021359428675665,1241.2343243089274,0.9263125902029171,131.59356385594546,105.75968549483007,0.8255579368287523,2.598603929530749,0.4176161503467002,0.3067368438005094,159.9102643707903,24.609395545549795,0.0003449532224983904,0.7243529941472096,22.243529941472097,0.596
0.7800326302864372,2.3072260676323593,1190.8085351885916,0.5374559067511877,127.87370579443652,64.51207352931064,0.7796248993537395,7.719625590255923,0.4058779613523341,0.30917717974861586,163.26317470968758,25.227035991343868,0.002907052506738056,0.71505514110095,22.150551411009502,0.982
0.7373600008881147,2.247956870735405,1234.6849918637968,0.48897908809016366,127.10826228621916,75.324785364423,0.8269025306958732,7.32769473354887,0.3983471335725086,0.3234954322224547,161.7698755787908,25.421320364619625,0.006315621919162558,0.7218425657949633,22.218425657949634,10.0
0.8547520811091068,2.209254406526523,1214.9894598556396,0.8273271511879794,130.40359951142406,96.89358584087962,0.7973844323473059,8.73269644519748,0.3979682590727982,0.3106125063825905,159.3162906884396,25.408427197065386,0.00057958726677617,0.7085807654553887,22.08580765455389,0.625
